Time Rec (s)	Time Stamp (s)	Pos X MEAS(mm)	Pos Y MEAS(mm)	Pos Z MEAS(mm)	Roll MEAS(deg)	Pitch MEAS(deg)	Yaw MEAS(deg)	
0.0                   	0.001139999949        	0.0                   	0.0                   	0.0                   	0.0                   	0.0                   	0.0                   	
0.01122               	0.011500000022        	0.000842457288        	-3.1876e-08           	-7.6272634e-05        	8.5288e-08            	-9.0682486e-05        	-5.262e-09            	
0.02244               	0.022779999301        	0.005741467699        	3.09858e-07           	-0.000264020608       	4.85333e-07           	-0.000301888969       	-1.8307e-08           	
0.03366               	0.033950001001        	0.014399932697        	1.6837077e-05         	-0.000401910889       	1.053645e-06          	-0.000435476279       	-4.8244e-06           	
0.04488               	0.045150000602        	0.027228722349        	0.000173739085        	-0.000518994057       	1.300872e-06          	-0.000525944633       	9.1094e-05            	
0.056100000000000004   	0.056409999728        	0.044080365449        	5.262348e-06          	-0.00062778173        	3.201486e-06          	-0.00058845483        	-4.4538e-08           	
0.06732               	0.067599996924        	0.0646321401          	8.113449e-06          	-0.000727522478       	4.621776e-06          	-0.000624345266       	-5.2063e-08           	
0.07854               	0.078910000622        	0.090009897947        	1.1706491e-05         	-0.000815528852       	6.362398e-06          	-0.000625215296       	-5.8942e-08           	
0.08976               	0.092069998384        	0.12417756021         	1.6571741e-05         	-0.000938575598       	8.700579e-06          	-0.000586273905       	-6.2687e-08           	
0.10098000000000001   	0.101429998875        	0.152129530907        	5.065346e-06          	-0.001003033482       	1.0675824e-05         	-0.000540541834       	4.730032e-06          	
0.11220000000000001   	0.112520001829        	0.188571423292        	2.5869669e-05         	-0.001088117715       	1.3084137e-05         	-0.000451824657       	-7.074e-08            	
0.12342               	0.123709999025        	0.228908911347        	1.6201824e-05         	-0.001169800176       	1.5894839e-05         	-0.000343265157       	4.721784e-06          	
0.13464               	0.134979993105        	0.274015545845        	0.000519460242        	-0.001247040113       	1.7121019e-05         	-0.000196720779       	0.00031168494         	
0.14586000000000002   	0.146170005202        	0.323206275702        	1.4439228e-05         	-0.001335631008       	2.2361641e-05         	-2.9776818e-05        	9.512392e-06          	
0.15708               	0.157379999757        	0.376405090094        	0.000616769015        	-0.00142259046        	2.0738626e-05         	0.000166362501        	0.000364442065        	
0.1683                	0.168630003929        	0.433701336384        	3.0614636e-05         	-0.001522966428       	2.9847415e-05         	0.000397253549        	9.508708e-06          	
0.17952               	0.182630002499        	0.510121405125        	4.1810861e-05         	-0.001659213216       	3.5022997e-05         	0.000716555282        	9.507254e-06          	
0.19074000000000002   	0.191300004721        	0.561108231544        	0.001246272121        	-0.001622752054       	0.000175907815        	0.000854891958        	0.000666473527        	
0.20196000000000003   	0.202279999852        	0.62856388092         	5.9171613e-05         	-0.001884622383       	4.3043136e-05         	0.00124589249         	9.506513e-06          	
0.21318               	0.213459998369        	0.700595498085        	6.972198e-05          	-0.002036116552       	4.7922036e-05         	0.001580948709        	9.506646e-06          	
0.22440000000000002   	0.224739998579        	0.779440879822        	6.5743712e-05         	-0.002212494379       	5.3343909e-05         	0.001961468253        	1.4303562e-05         	
0.23562000000000002   	0.235899999738        	0.859460055828        	7.7449062e-05         	-0.002407366177       	5.8768012e-05         	0.002356729237        	1.4304595e-05         	
0.24684               	0.247099995613        	0.944510698318        	0.000962213322        	-0.002513791202       	4.9968261e-05         	0.002713698195        	0.000561118999        	
0.25806               	0.258390009403        	1.03181028366         	5.8964451e-05         	-0.00219001784        	5.8148453e-05         	0.002810349688        	-4.806967e-06         	
0.26928               	0.269560009241        	1.11871278286         	3.3787644e-05         	-0.001630825456       	5.8062018e-05         	0.002759248018        	-9.530278e-06         	
0.2805                	0.282079994678        	1.2184087038          	3.0616895e-05         	-0.000982767669       	5.5641161e-05         	0.002699138131        	-1.4232816e-05        	
0.29172000000000003   	0.292050004005        	1.2955160141          	3.0317147e-05         	-0.000477801514       	5.7901707e-05         	0.002658425365        	-1.8962533e-05        	
0.30294000000000004   	0.303209990263        	1.38379621506         	0.000927661837        	9.474883e-05          	3.1529198e-05         	0.002609384712        	0.000561555556        	
0.31416               	0.314500004053        	1.47201120853         	2.0746473e-05         	0.000673230272        	5.1549494e-05         	0.002573261037        	-1.3974581e-05        	
0.32538               	0.325659990311        	1.55855357647         	1.0934927e-05         	0.001230706344        	5.1281422e-05         	0.002536531072        	-3.7864884e-05        	
0.3366                	0.336910009384        	1.64659941196         	0.000918786624        	0.001802031999        	2.8529743e-05         	0.002495639492        	0.000547471864        	
0.34782               	0.348120003939        	1.73456847668         	1.1870152e-05         	0.002382507548        	4.8043577e-05         	0.002465813421        	-2.8064136e-05        	
0.35904               	0.359320014715        	1.82244360447         	0.000888562936        	0.00296092662         	2.5651088e-05         	0.002436335431        	0.000538108114        	
0.37026000000000003   	0.372200012207        	1.92300891876         	-1.187083e-05         	0.00362345553         	4.2590862e-05         	0.00240859203         	-3.261209e-05         	
0.38148000000000004   	0.381779998541        	1.99637794495         	-1.2852317e-05        	0.004109721631        	4.4611174e-05         	0.002388214227        	-3.7321282e-05        	
0.39270000000000005   	0.393040001392        	2.08401417732         	0.000863628637        	0.004693966359        	2.2603574e-05         	0.002357851248        	0.000514492102        	
0.40392000000000006   	0.404260009527        	2.17152500153         	-3.2579916e-05        	0.005291248206        	4.4504835e-05         	0.00234744465         	-4.1879724e-05        	
0.41514               	0.415399998426        	2.2573697567          	-2.2391911e-05        	0.005875270814        	4.1045736e-05         	0.002329406561        	-5.1337931e-05        	
0.42636               	0.426690012217        	2.34627914429         	-3.2160842e-05        	0.006489400286        	4.1154664e-05         	0.002313071629        	-4.6410329e-05        	
0.43758               	0.437880009413        	2.43195223808         	-2.6862965e-05        	0.007077002898        	4.0933941e-05         	0.002293850528        	-4.6279885e-05        	
0.44880000000000003   	0.449110001326        	2.51913738251         	0.000869543641        	0.007682671305        	1.6607184e-05         	0.002275753766        	0.000519990281        	
0.46002000000000004   	0.461829990149        	2.61824035644         	0.00054852129         	0.008559037           	0.000211007646        	0.002168161096        	0.000217059933        	
0.47124000000000005   	0.471540004015        	2.69319915772         	0.000864802045        	0.008913519792        	1.6687567e-05         	0.002256475156        	0.000510696438        	
0.48246000000000006   	0.482800006866        	2.78006052971         	-3.1444015e-05        	0.009544985369        	3.7460763e-05         	0.002257055836        	-4.5694331e-05        	
0.49368               	0.493970006704        	2.86528611183         	-5.2551371e-05        	0.010164171457        	3.4072116e-05         	0.002246666932        	-5.9919174e-05        	
0.5049                	0.505159974098        	2.95197081566         	0.000838695152        	0.010799863376        	1.3657568e-05         	0.002237112494        	0.000501595787        	
0.51612               	0.516430020332        	3.03853678703         	-4.2045274e-05        	0.01145244576         	3.3824264e-05         	0.002240334637        	-5.9600727e-05        	
0.52734               	0.527629971504        	3.12348747253         	-4.1836625e-05        	0.012091416866        	3.6701273e-05         	0.002239987487        	-6.4252228e-05        	
0.53856               	0.538919985294        	3.2114648819          	-4.7218469e-05        	0.012763245963        	3.3704368e-05         	0.002238999121        	-5.4470544e-05        	
0.54978               	0.551930010319        	3.31031656265         	0.000844265684        	0.013523718342        	5.145435e-06          	0.002235816559        	0.000483181269        	
0.561                 	0.561469972134        	3.3839776516          	-6.3271837e-05        	0.014092495665        	3.0437761e-05         	0.002240530215        	-5.4104155e-05        	
0.5722200000000001    	0.572570025921        	3.46852827072         	-4.7701866e-05        	0.014763694257        	3.3171487e-05         	0.002241387032        	-6.3538311e-05        	
0.5834400000000001    	0.583729982376        	3.55297040939         	-6.9141148e-05        	0.015438704751        	2.9913328e-05         	0.002244352363        	-6.3336171e-05        	
0.5946600000000001    	0.59498000145         	3.6388938427          	0.000804893789        	0.016132432967        	1.36139e-06           	0.002239032881        	0.000493531057        	
0.6058800000000001    	0.606190025806        	3.72469568253         	-6.5192828e-05        	0.016838070005        	2.3394179e-05         	0.002250144025        	-6.2914041e-05        	
0.6171000000000001    	0.617349982262        	3.80885481834         	-6.0515755e-05        	0.017535177991        	2.3145765e-05         	0.002257774817        	-6.2719497e-05        	
0.62832               	0.628650009632        	3.89605355263         	-6.0276307e-05        	0.018263451755        	2.6218946e-05         	0.002266324125        	-6.7334469e-05        	
0.63954               	0.642350018024        	4.0002412796          	0.000815797423        	0.019139459357        	-3.39526e-07          	0.002264736453        	0.00048962346         	
0.65076               	0.651289999485        	4.06857204437         	0.000787377066        	0.019719962031        	-1.497145e-06         	0.002276748419        	0.000485010125        	
0.66198               	0.662299990654        	4.15079927445         	-8.792778e-05         	0.020445087925        	2.2607224e-05         	0.002292798366        	-7.6283155e-05        	
0.6732                	0.673460006714        	4.23448610306         	-7.2740077e-05        	0.021181520075        	2.5509611e-05         	0.002309467876        	-7.1296032e-05        	
0.68442               	0.68475997448         	4.32118988037         	-7.381005e-05         	0.021950773895        	1.9221181e-05         	0.002323158085        	-7.1022172e-05        	
0.69564               	0.695949971676        	4.40468549728         	-6.9407317e-05        	0.022698095068        	1.8963523e-05         	0.00233149319         	-7.0801849e-05        	
0.70686               	0.707170009613        	4.48962163925         	0.000788435282        	0.023466525599        	-8.115882e-06         	0.002333032666        	0.000476605666        	
0.71808               	0.718410015106        	4.57448339462         	-7.5825352e-05        	0.024252993986        	1.8584526e-05         	0.00235846499         	-7.9934638e-05        	
0.7293000000000001    	0.729579985142        	4.65770530701         	-7.1523667e-05        	0.025025015697        	1.8319017e-05         	0.002377041383        	-7.9700403e-05        	
0.7405200000000001    	0.742110013962        	4.75312805176         	-9.199584e-05         	0.025927521288        	1.5927215e-05         	0.002395714866        	-7.9411089e-05        	
0.7517400000000001    	0.752070009708        	4.82691907883         	-9.3711256e-05        	0.026630729437        	1.8078756e-05         	0.00240616058         	-8.4014566e-05        	
0.7629600000000001    	0.763230025768        	4.91141748428         	0.000768595492        	0.027433183044        	-1.132694e-05         	0.002409661422        	0.000468282786        	
0.7741800000000001    	0.774519979954        	4.99576950073         	-8.02309e-05          	0.028264272958        	1.4674973e-05         	0.002442253754        	-7.868668e-05         	
0.7854000000000001    	0.785679996014        	5.07850027084         	-0.000102342281       	0.029083456844        	1.1392985e-05         	0.002462737961        	-7.840951e-05         	
0.7966200000000001    	0.796949982643        	5.16270589829         	0.000765698322        	0.02991399169         	-1.1569046e-05        	0.00246917177         	0.000459483941        	
0.8078400000000001    	0.808139979839        	5.24676752091         	-8.3164538e-05        	0.030770523474        	1.3974386e-05         	0.002501099603        	-8.7509332e-05        	
0.81906               	0.819339990616        	5.33077573776         	0.000752602355        	0.031619030982        	-1.7683802e-05        	0.002506461227        	0.000464892393        	
0.83028               	0.832409977913        	5.42685842514         	-8.8935711e-05        	0.032610185444        	1.469069e-05          	0.002548166318        	-8.2139733e-05        	
0.8415                	0.841809988022        	5.49694299698         	-8.6486092e-05        	0.03335230425         	1.352664e-05          	0.002565475181        	-8.1897851e-05        	
0.85272               	0.853049993515        	5.58067274094         	0.000738457253        	0.034215271473        	-2.1143758e-05        	0.002572069177        	0.000451383094        	
0.86394               	0.864279985428        	5.66426801681         	-9.3883908e-05        	0.035122226924        	1.3068635e-05         	0.002609646181        	-9.0934511e-05        	
0.87516               	0.875419974327        	5.74626541138         	-9.0082074e-05        	0.036006677896        	1.2778748e-05         	0.002639007522        	-9.0649119e-05        	
0.8863800000000001    	0.886709988117        	5.83118963242         	-8.5965097e-05        	0.036930341274        	1.2709316e-05         	0.002662612358        	-9.0354741e-05        	
0.8976000000000001    	0.897920012474        	5.91302013397         	-0.000102570404       	0.037831362337        	1.5666254e-05         	0.002687478904        	-9.0096139e-05        	
0.9088200000000001    	0.909150004387        	5.99628734589         	0.00074239017         	0.038743436337        	-2.1526261e-05        	0.00269618025         	0.000443292112        	
0.9200400000000001    	0.922420024872        	6.0945353508          	-0.00010378864        	0.039859931916        	1.3219348e-05         	0.002744157799        	-9.4219518e-05        	
0.9312600000000001    	0.93154001236         	6.16095399857         	-8.6404689e-05        	0.040619272739        	1.1631128e-05         	0.00276749488         	-9.8762212e-05        	
0.9424800000000001    	0.94283002615         	6.24540042877         	-9.8007389e-05        	0.041588488966        	1.1738197e-05         	0.002794931643        	-9.3648894e-05        	
0.9537000000000001    	0.953989982605        	6.3267531395          	-8.9609253e-05        	0.042531382293        	8.055265e-06          	0.002823840128        	-0.000102899241       	
0.9649200000000001    	0.965229988098        	6.40951967239         	0.000729856722        	0.043489843607        	-2.1791779e-05        	0.002832807135        	0.000440096221        	
0.9761400000000001    	0.976469993591        	6.49217939377         	-8.7151435e-05        	0.044480945915        	1.1053591e-05         	0.002885578666        	-9.270259e-05         	
0.98736               	0.987659990788        	6.57327318191         	-7.8913552e-05        	0.045451328158        	7.696616e-06          	0.002910535084        	-8.754366e-05         	
0.99858               	0.998929977417        	6.65724277496         	-7.5162883e-05        	0.046468321234        	7.610958e-06          	0.002941903891        	-8.7213215e-05        	
1.0098                	1.01212000847         	6.75406360626         	0.001262487029        	0.047798886895        	0.000129683933        	0.00287390477         	0.000674889656        	
1.02102               	1.02147996426         	6.82196044922         	-7.294977e-05         	0.048484992236        	1.0271418e-05         	0.003003762336        	-9.1377318e-05        	
1.03224               	1.03261995316         	6.90266227722         	-6.9655238e-05        	0.049496684223        	9.95471e-06           	0.003039625473        	-9.1046793e-05        	
1.04346               	1.04375004768         	6.9832906723          	-6.639729e-05         	0.050509206951        	9.644202e-06          	0.003070621518        	-9.070785e-05         	
1.05468               	1.05504000187         	7.06681442261         	-6.8705172e-05        	0.051572468132        	3.30015e-06           	0.003102481831        	-9.0275018e-05        	
1.0659                	1.06622004509         	7.1472697258          	-8.586562e-05         	0.052610125393        	6.236244e-06          	0.003136310959        	-8.9969479e-05        	
1.07712               	1.0773999691          	7.22913980484         	0.00072722038         	0.053650647402        	-2.8770439e-05        	0.003150044475        	0.000438867719        	
1.08834               	1.08867001533         	7.31087636948         	-8.9927744e-05        	0.054734289646        	2.614173e-06          	0.003207545495        	-9.4010291e-05        	
1.09956               	1.10192000866         	7.40591144562         	-9.0006346e-05        	0.055991519243        	6.434102e-06          	0.003247293178        	-9.8452663e-05        	
1.11078               	1.1124099493          	7.48303699493         	-8.7289955e-05        	0.057020399719        	5.891532e-06          	0.003282913938        	-9.8097822e-05        	
1.122                 	1.12232005596         	7.55413484573         	-8.5258216e-05        	0.057975944132        	4.90804e-06           	0.003317200812        	-9.7769625e-05        	
1.1332200000000001    	1.13349997997         	7.63404035568         	-7.741146e-05         	0.059063401073        	1.150221e-06          	0.003350506304        	-0.000106958112       	
1.1444400000000001    	1.14479994774         	7.71685028076         	-8.9679495e-05        	0.060203526169        	1.255773e-06          	0.003389872378        	-0.000101776073       	
1.1556600000000001    	1.15594995022         	7.79658269882         	-7.1233073e-05        	0.061308652163        	7.0718e-07            	0.00342607568         	-0.000106200197       	
1.1668800000000001    	1.16721999645         	7.87773036957         	0.000715192           	0.062422413379        	-3.6183792e-05        	0.003442054614        	0.000422816374        	
1.1781000000000001    	1.1784299612          	7.9587302208          	-8.0747159e-05        	0.063586436212        	4.77395e-07           	0.0035036013          	-0.000100623503       	
1.1893200000000002    	1.18959999084         	8.03823947907         	-8.2745428e-05        	0.064713589847        	3.179069e-06          	0.003541580401        	-0.000105085077       	
1.2005400000000002    	1.20230996609         	8.1293926239          	-6.3168845e-05        	0.06602293998         	3.491241e-06          	0.003586186795        	-0.000109451685       	
1.2117600000000002    	1.21205997467         	8.19987678528         	-7.2112271e-05        	0.067047148943        	-3.07083e-07          	0.003620569594        	-9.9446523e-05        	
1.2229800000000002    	1.22326004505         	8.28057956696         	0.000729580526        	0.068206876516        	-3.6730613e-05        	0.003637403483        	0.00042486086         	
1.2342000000000002    	1.23453998566         	8.3611574173          	-8.1891143e-05        	0.069419547915        	-9.68723e-07          	0.003703515977        	-0.000108236149       	
1.2454200000000002    	1.24572002888         	8.44019222259         	-6.8599307e-05        	0.070599667728        	1.909383e-06          	0.003746006871        	-0.000103079961       	
1.25664               	1.25699996948         	8.52208137512         	-5.014105e-05         	0.071822725236        	1.549143e-06          	0.003790449351        	-0.000107464417       	
1.26786               	1.26819002628         	8.60094738007         	-6.3116371e-05        	0.073019035161        	1.431279e-06          	0.003832289018        	-0.000102251179       	
1.27908               	1.27936005592         	8.68122386932         	0.000721829419        	0.074226126075        	-4.378533e-05         	0.003844674444        	0.000417481962        	
1.2903                	1.29229998589         	8.77301311493         	-5.1746592e-05        	0.075661770999        	-1.192898e-06         	0.003920050804        	-9.6506272e-05        	
1.30152               	1.30182003975         	8.83998203278         	-6.5956825e-05        	0.076708547771        	-2.633677e-06         	0.003960845061        	-0.000105739331       	
1.31274               	1.31306004524         	8.91999053955         	0.000724696962        	0.07794034481         	-4.1193987e-05        	0.003980368376        	0.000413956528        	
1.32396               	1.32428002358         	8.99987220764         	-6.0803817e-05        	0.079220160842        	-3.129224e-06         	0.004052818753        	-0.000104879509       	
1.33518               	1.33544003963         	9.07822799683         	-6.3221829e-05        	0.080479629338        	-4.67265e-07          	0.004096435849        	-0.000109289802       	
1.3464                	1.34672999382         	9.15941047669         	-6.0613882e-05        	0.081779584289        	-6.15811e-07          	0.004145279061        	-0.000108851906       	
1.35762               	1.35794997215         	9.23760890961         	-6.8932699e-05        	0.083044357598        	-4.21787e-06          	0.004190130159        	-0.000113161695       	
1.36884               	1.36914002895         	9.3172044754          	0.000715625705        	0.084323331714        	-4.836174e-05         	0.004207190126        	0.000406729232        	
1.38006               	1.38250005245         	9.41111755371         	-6.26295e-05          	0.08588886261         	-3.63233e-06          	0.00428850716         	-0.000112196125       	
1.39128               	1.39163005352         	9.4760799408          	0.000704895763        	0.086947388947        	-4.8833375e-05        	0.004299027845        	0.000398067641        	
1.4025                	1.40284001827         	9.55534267425         	-4.8797672e-05        	0.088302232325        	-1.999553e-06         	0.004379204474        	-0.000106599429       	
1.41372               	1.41401004791         	9.63311195373         	-4.6672085e-05        	0.089615553617        	-2.368953e-06         	0.004423526581        	-0.000106139698       	
1.42494               	1.42525005341         	9.71227264404         	0.000727141101        	0.090938530862        	-4.9589518e-05        	0.004447201733        	0.000394694303        	
1.43616               	1.43647003174         	9.7913017273          	-5.7613601e-05        	0.0923223719          	-3.143084e-06         	0.004527461249        	-0.000114808143       	
1.44738               	1.44766998291         	9.86883831024         	-2.4590207e-05        	0.093666210771        	-3.533084e-06         	0.004571936559        	-0.000109534922       	
1.4586000000000001    	1.45895004272         	9.94914913178         	-4.8474569e-05        	0.095062144101        	-6.686213e-06         	0.004621175583        	-0.000109005901       	
1.4698200000000001    	1.47202003002         	10.0393762588         	0.000721460383        	0.096675723791        	-4.9011895e-05        	0.004712440073        	0.000401519006        	
1.4810400000000001    	1.48151004314         	10.1066617966         	-4.4230619e-05        	0.097835302353        	-7.233637e-06         	0.004726440646        	-0.0001080371         	
1.4922600000000001    	1.49263000488         	10.1838550568         	-4.2301199e-05        	0.099214658141        	-7.609848e-06         	0.004777089693        	-0.00010756118        	
1.5034800000000001    	1.50374996662         	10.2609834671         	-4.5230725e-05        	0.100606352091        	-4.998997e-06         	0.004828462843        	-0.000111935835       	
1.5147000000000002    	1.51504004002         	10.3394861221         	0.000733015884        	0.102005369961        	-5.4189062e-05        	0.00484814588         	0.000393919356        	
1.5259200000000002    	1.52626001835         	10.4178352356         	-2.0895852e-05        	0.103461049497        	-8.815842e-06         	0.00493346015         	-0.000110883906       	
1.5371400000000002    	1.53742003441         	10.4946928024         	-1.9107743e-05        	0.104880616069        	-9.206588e-06         	0.004983142018        	-0.000110397974       	
1.5483600000000002    	1.54868996143         	10.5743370056         	-3.2563072e-05        	0.106351539493        	-9.110075e-06         	0.005039177369        	-0.000105088628       	
1.5595800000000002    	1.56255996227         	10.6695394516         	0.000731852429        	0.108093224466        	-5.6708581e-05        	0.005068459082        	0.000391302223        	
1.5708000000000002    	1.57244002819         	10.7390346527         	-4.3322336e-05        	0.109428882599        	-9.285872e-06         	0.005150443409        	-0.000113660295       	
1.5820200000000002    	1.58234000206         	10.8070707321         	-4.2467065e-05        	0.110716171563        	-1.0335272e-05        	0.005202590954        	-0.00011319734        	
1.5932400000000002    	1.5935100317          	10.8835372925         	-2.527186e-05         	0.112176589668        	-1.1010864e-05        	0.005253872834        	-0.000117489304       	
1.6044600000000002    	1.60479998589         	10.9627695084         	-2.3379456e-05        	0.113708861172        	-1.1194132e-05        	0.005307674874        	-0.000116961775       	
1.6156800000000002    	1.61601996422         	11.0390996933         	-3.7327689e-05        	0.115183003247        	-1.1316939e-05        	0.005367642734        	-0.000111644877       	
1.6269                	1.62721002102         	11.1167707443         	0.000709495915        	0.116671063006        	-5.9232105e-05        	0.005390259437        	0.000389606692        	
1.63812               	1.63845002651         	11.1942996979         	-3.3965334e-05        	0.118222139776        	-1.1908945e-05        	0.005480390973        	-0.000110588575       	
1.64934               	1.64962995052         	11.2703742981         	-1.6912199e-05        	0.119728595018        	-1.2600522e-05        	0.0055369935          	-0.000114864262       	
1.66056               	1.66228997707         	11.3576412201         	-1.4369647e-05        	0.121464125812        	-1.2142151e-05        	0.005598808173        	-0.000114275652       	
1.67178               	1.6720700264          	11.4251365662         	-2.9281731e-05        	0.122824564576        	-1.2913002e-05        	0.005650368053        	-0.000108986162       	
1.683                 	1.68332004547         	11.502407074          	0.000722268887        	0.124357894063        	-6.3762112e-05        	0.005672808271        	0.000382827944        	
1.69422               	1.6945899725          	11.579533577          	-1.0670988e-05        	0.12595783174         	-1.3811755e-05        	0.005766401533        	-0.000112698217       	
1.70544               	1.70573997498         	11.655207634          	-1.9938074e-05        	0.127512380481        	-1.7504706e-05        	0.005822941661        	-0.0001168944         	
1.71666               	1.71698999405         	11.7322425842         	0.000715950155        	0.129074320197        	-6.7696034e-05        	0.005849315785        	0.000379785226        	
1.72788               	1.72821998596         	11.8091487885         	-6.320593e-06         	0.130705356598        	-1.5450998e-05        	0.005945082288        	-0.000125455204       	
1.7391                	1.7393900156          	11.8860464096         	0.000734310364        	0.132284551859        	-6.8363377e-05        	0.005967487115        	0.000376136246        	
1.75032               	1.75282001495         	11.9767341614         	-1.298063e-05         	0.134225428104        	-1.7674889e-05        	0.00607810216         	-0.000114581831       	
1.76154               	1.76184999943         	12.0380783081         	-1.3069919e-05        	0.135529145598        	-1.9178509e-05        	0.006126692984        	-0.000114101502       	
1.7727600000000001    	1.7731000185          	12.1147289276         	0.000722621218        	0.137132614851        	-6.8749323e-05        	0.006151236594        	0.000382684317        	
1.7839800000000001    	1.78428995609         	12.1912088394         	-1.0487247e-05        	0.13881342113         	-1.9816545e-05        	0.006246903446        	-0.000112958296       	
1.7952000000000001    	1.79546999931         	12.2662973404         	-3.572999e-06         	0.140440940857        	-1.3993899e-05        	0.006311253179        	-0.000112526082       	
1.8064200000000001    	1.80675005913         	12.3440628052         	2.72122e-06           	0.142133817077        	-1.7803246e-05        	0.006375546101        	-0.000121477358       	
1.8176400000000001    	1.81796002388         	12.4204053879         	0.000732477987        	0.14378079772         	-7.31322e-05          	0.006399387494        	0.000375532662        	
1.8288600000000002    	1.82915997505         	12.4952392578         	0.000717950054        	0.145434841514        	-7.3136958e-05        	0.006460495759        	0.000380931975        	
1.8400800000000002    	1.84249997139         	12.5852069855         	7.335243e-06          	0.147466078401        	-1.7817289e-05        	0.006571832579        	-0.000119646043       	
1.8513000000000002    	1.85158002377         	12.64747715           	0.000730905565        	0.148826897144        	-7.0898328e-05        	0.006587830838        	0.000372473791        	
1.8625200000000002    	1.86289000511         	12.7234258652         	8.264917e-06          	0.150570690632        	-1.9559164e-05        	0.006688708439        	-0.000118540353       	
1.8737400000000002    	1.87402999401         	12.7979440689         	9.196368e-06          	0.152269080281        	-2.0004309e-05        	0.006756491493        	-0.000117949385       	
1.8849600000000002    	1.88522994518         	12.8738203049         	0.000723308127        	0.153966829181        	-7.4942793e-05        	0.006784824189        	0.000369585032        	
1.8961800000000002    	1.896510005           	12.9495639801         	1.6041424e-05         	0.155738145113        	-2.3630359e-05        	0.006886228453        	-0.000111865316       	
1.9074000000000002    	1.90769004822         	13.0238962173         	1.2050497e-05         	0.15745562315         	-2.1121976e-05        	0.00694919657         	-0.000116142284       	
1.9186200000000002    	1.91896998882         	13.1008729935         	1.3112143e-05         	0.159247606993        	-2.1357209e-05        	0.007018995471        	-0.000115522133       	
1.9298400000000002    	1.93211996555         	13.1887559891         	1.5111221e-05         	0.16130797565         	-2.0734013e-05        	0.007097453345        	-0.000114830284       	
1.9410600000000002    	1.94150996208         	13.2518587112         	3.0459774e-05         	0.162792742252        	-2.2368515e-05        	0.007152976468        	-0.000119093005       	
1.9522800000000002    	1.95263004303         	13.3258647919         	3.119437e-05          	0.164550751448        	-2.2824304e-05        	0.007220842876        	-0.000118480231       	
1.9635000000000002    	1.96379005909         	13.3997983933         	3.1892978e-05         	0.16631527245         	-2.3279978e-05        	0.007284087595        	-0.000117864576       	
1.97472               	1.97505998611         	13.4750871658         	0.000739963725        	0.168088302016        	-8.3513849e-05        	0.007311386988        	0.000369999441        	
1.98594               	1.98625004292         	13.5502204895         	3.346282e-05          	0.169939652085        	-2.398035e-05         	0.007420805749        	-0.000116606017       	
1.99716               	1.99744999409         	13.6253414154         	0.000736631453        	0.171728566289        	-8.1034384e-05        	0.007447823882        	0.000366423134        	
2.0083800000000003    	2.00870990753         	13.700304985          	5.0484083e-05         	0.173599138856        	-2.5022819e-05        	0.007560587022        	-0.000120139302       	
2.0196                	2.01997995377         	13.7738752365         	3.5493114e-05         	0.175410583615        	-2.515495e-05         	0.007629691157        	-0.000114703602       	
2.0308200000000003    	2.03253006935         	13.8582620621         	4.193464e-05          	0.17750184238         	-2.8410308e-05        	0.007708040066        	-0.000123531034       	
2.04204               	2.04239010811         	13.9235124588         	2.6187634e-05         	0.179125845432        	-2.9186593e-05        	0.007768829819        	-0.000118142445       	
2.0532600000000003    	2.05353999138         	13.9968624115         	5.28409e-05           	0.180966392159        	-2.6681551e-05        	0.007840402424        	-0.000117577518       	
2.06448               	2.0648701191          	14.0728855133         	4.2930533e-05         	0.182882472873        	-3.024993e-05         	0.007905807346        	-0.000121643709       	
2.0757000000000003    	2.07600998879         	14.1460924149         	4.337756e-05          	0.184742361307        	-3.0726067e-05        	0.007980842143        	-0.000120996308       	
2.08692               	2.08722996712         	14.2206230164         	0.000746296544        	0.186606004834        	-8.6847322e-05        	0.008010670543        	0.000362217455        	
2.0981400000000003    	2.09846997261         	14.2949953079         	5.9970575e-05         	0.18855202198         	-3.1810418e-05        	0.008126276545        	-0.000124479571       	
2.10936               	2.10964989662         	14.3679895401         	7.0920411e-05         	0.190435692668        	-2.8970711e-05        	0.008196583949        	-0.000119096512       	
2.1205800000000004    	2.12260007858         	14.4544219971         	6.1789935e-05         	0.19267603755         	-3.1703647e-05        	0.008282251656        	-0.000123071615       	
2.1318                	2.13210010529         	14.5165014267         	6.1196872e-05         	0.194301173091        	-3.3038901e-05        	0.00834161602         	-0.000122482918       	
2.1430200000000004    	2.14329004288         	14.5906610489         	0.000753372384        	0.196213543415        	-9.1903406e-05        	0.008371920325        	0.000356121192        	
2.15424               	2.15458011627         	14.6646604538         	6.1960418e-05         	0.198211923242        	-3.3799686e-05        	0.008491644636        	-0.000121129808       	
2.16546               	2.16576004028         	14.7373065948         	6.2194413e-05         	0.200139760971        	-3.4287594e-05        	0.00856620539         	-0.000120458302       	
2.17668               	2.17702007294         	14.8112659454         	0.000754277164        	0.202072232962        	-9.2806244e-05        	0.008593617007        	0.000358216115        	
2.1879                	2.18823003769         	14.885061264          	7.8363599e-05         	0.204094126821        	-3.5409495e-05        	0.008714078926        	-0.000123893245       	
2.19912               	2.1994099617          	14.9588775635         	0.000775236054        	0.206055283546        	-9.6621661e-05        	0.008744982071        	0.000359720259        	
2.21034               	2.21236991882         	15.0432453156         	8.4575193e-05         	0.208390221           	-3.8252932e-05        	0.008876864798        	-0.000117541182       	
